"modelA","modelB","contrast","estimate","SE","df","t.ratio","p.value","p.value.signif"
"(roberta-large)","(Llama-3.1-8B)","(roberta-large) - (Llama-3.1-8B)",-5.620963802661549,0.5396915374808762,1782.0000000011062,-10.415141636088238,8.519721401059444e-24,"***"
"(roberta-large)","(Qwen2.5-1.5B)","(roberta-large) - (Qwen2.5-1.5B)",-5.392921519156327,0.5396915374808761,1782.0000000011062,-9.992599743788691,3.7048818183986206e-22,"***"
"(roberta-large)","(Qwen2.5-3B)","(roberta-large) - (Qwen2.5-3B)",-5.954299579052369,0.5396915374808762,1782.0000000011062,-11.032782924196507,2.4483410213492536e-26,"***"
"(roberta-large)","(Qwen2.5-7B)","(roberta-large) - (Qwen2.5-7B)",-5.8584857689707945,0.5396915374808762,1782.0000000011062,-10.855248530144664,1.34286187669069e-25,"***"
"(xlm-roberta-base)","(xlm-roberta-large)","(xlm-roberta-base) - (xlm-roberta-large)",-1.1097666462309776,0.5396915374808762,1782.0000000008722,-2.056298031670178,0.05248271749082285,"ns"
"(xlm-roberta-base)","(deberta-v3-base)","(xlm-roberta-base) - (deberta-v3-base)",-2.463466114340904,0.5396915374808761,1782.0000000008722,-4.564581697611289,8.964337302813704e-6,"***"
"(xlm-roberta-base)","(deberta-v3-large)","(xlm-roberta-base) - (deberta-v3-large)",-2.754486341566614,0.5396915374808761,1782.0000000008722,-5.103816069497327,6.773902579761932e-7,"***"
"(xlm-roberta-base)","(mdeberta-v3-base)","(xlm-roberta-base) - (mdeberta-v3-base)",-6.519455819904917,0.5396915374808761,1782.0000000008722,-12.079966734953544,3.135914898278643e-31,"***"
"(xlm-roberta-base)","gpt2","(xlm-roberta-base) - gpt2",2.105408967028761,0.5396915374808761,1782.0000000008722,3.9011339270876855,1.6171625667059646e-4,"***"
"(xlm-roberta-base)","(gpt2-medium)","(xlm-roberta-base) - (gpt2-medium)",2.487924822009667,0.5396915374808762,1782.0000000011062,4.609901488584719,7.378691720906475e-6,"***"
"(xlm-roberta-base)","(gpt2-large)","(xlm-roberta-base) - (gpt2-large)",1.5478347616039834,0.5396915374808762,1782.0000000011062,2.8679989477486116,0.006214546687559757,"**"
"(xlm-roberta-base)","(gpt2-xl)","(xlm-roberta-base) - (gpt2-xl)",1.5116736908911514,0.5396915374808762,1782.0000000011062,2.8009957279434223,0.0074624612066311585,"**"
"(xlm-roberta-base)","(Llama-3.2-1B)","(xlm-roberta-base) - (Llama-3.2-1B)",-1.5702058668261927,0.5396915374808762,1782.0000000011062,-2.909450598679866,0.005498301306308035,"**"
"(xlm-roberta-base)","(Llama-3.2-3B)","(xlm-roberta-base) - (Llama-3.2-3B)",-2.623034872904575,0.5396915374808762,1782.0000000011062,-4.860248291363141,2.248068875682226e-6,"***"
"(xlm-roberta-base)","(Llama-3.1-8B)","(xlm-roberta-base) - (Llama-3.1-8B)",-2.615598362628496,0.5396915374808761,1782.0000000011062,-4.8464691049953315,2.3590671896374858e-6,"***"
"(xlm-roberta-base)","(Qwen2.5-1.5B)","(xlm-roberta-base) - (Qwen2.5-1.5B)",-2.387556079123274,0.5396915374808761,1782.0000000011062,-4.423927212695784,1.6899927579447153e-5,"***"
"(xlm-roberta-base)","(Qwen2.5-3B)","(xlm-roberta-base) - (Qwen2.5-3B)",-2.9489341390193164,0.5396915374808762,1782.0000000011062,-5.4641103931036,1.0085509353450131e-7,"***"
"(xlm-roberta-base)","(Qwen2.5-7B)","(xlm-roberta-base) - (Qwen2.5-7B)",-2.853120328937742,0.5396915374808761,1782.0000000011062,-5.286575999051759,2.6302502047702766e-7,"***"
"(xlm-roberta-large)","(deberta-v3-base)","(xlm-roberta-large) - (deberta-v3-base)",-1.3536994681099261,0.5396915374808761,1782.0000000008722,-2.5082836659411107,0.01658448659552815,"*"
"(xlm-roberta-large)","(deberta-v3-large)","(xlm-roberta-large) - (deberta-v3-large)",-1.6447196953356364,0.5396915374808762,1782.0000000008722,-3.047518037827148,0.003543026812293604,"**"
"(xlm-roberta-large)","(mdeberta-v3-base)","(xlm-roberta-large) - (mdeberta-v3-base)",-5.409689173673939,0.5396915374808762,1782.0000000008722,-10.023668703283365,2.8470343413374186e-22,"***"
"(xlm-roberta-large)","gpt2","(xlm-roberta-large) - gpt2",3.2151756132597384,0.5396915374808762,1782.0000000008722,5.957431958757862,6.584369528757334e-9,"***"
"(xlm-roberta-large)","(gpt2-medium)","(xlm-roberta-large) - (gpt2-medium)",3.5976914682406447,0.5396915374808763,1782.0000000011062,6.666199520254896,7.750082914260743e-11,"***"
"(xlm-roberta-large)","(gpt2-large)","(xlm-roberta-large) - (gpt2-large)",2.657601407834961,0.5396915374808762,1782.0000000011062,4.92429697941879,1.664812689886787e-6,"***"
"(xlm-roberta-large)","(gpt2-xl)","(xlm-roberta-large) - (gpt2-xl)",2.621440337122129,0.5396915374808763,1782.0000000011062,4.857293759613599,2.258136365578536e-6,"***"
"(xlm-roberta-large)","(Llama-3.2-1B)","(xlm-roberta-large) - (Llama-3.2-1B)",-0.460439220595215,0.5396915374808763,1782.0000000011062,-0.8531525670096883,0.4518179910367061,"ns"
"(xlm-roberta-large)","(Llama-3.2-3B)","(xlm-roberta-large) - (Llama-3.2-3B)",-1.5132682266735973,0.5396915374808763,1782.0000000011062,-2.8039502596929626,0.007457925974659156,"**"
"(xlm-roberta-large)","(Llama-3.1-8B)","(xlm-roberta-large) - (Llama-3.1-8B)",-1.5058317163975183,0.5396915374808762,1782.0000000011062,-2.790171073325153,0.007650621644677126,"**"
"(xlm-roberta-large)","(Qwen2.5-1.5B)","(xlm-roberta-large) - (Qwen2.5-1.5B)",-1.2777894328922965,0.5396915374808762,1782.0000000011062,-2.367629181025605,0.024058537543549294,"*"
"(xlm-roberta-large)","(Qwen2.5-3B)","(xlm-roberta-large) - (Qwen2.5-3B)",-1.8391674927883388,0.5396915374808763,1782.0000000011062,-3.4078123614334213,0.001059929895487228,"**"
"(xlm-roberta-large)","(Qwen2.5-7B)","(xlm-roberta-large) - (Qwen2.5-7B)",-1.7433536827067644,0.5396915374808762,1782.0000000011062,-3.23027796738158,0.0019575375977266577,"**"
"(deberta-v3-base)","(deberta-v3-large)","(deberta-v3-base) - (deberta-v3-large)",-0.2910202272257103,0.5396915374808761,1782.0000000008722,-0.539234371886038,0.6506743164553364,"ns"
"(deberta-v3-base)","(mdeberta-v3-base)","(deberta-v3-base) - (mdeberta-v3-base)",-4.055989705564013,0.5396915374808761,1782.0000000008722,-7.515385037342255,2.386771230647953e-13,"***"
"(deberta-v3-base)","gpt2","(deberta-v3-base) - gpt2",4.568875081369665,0.5396915374808761,1782.0000000011062,8.465715624698975,1.9470617135325843e-16,"***"
"(deberta-v3-base)","(gpt2-medium)","(deberta-v3-base) - (gpt2-medium)",4.95139093635057,0.5396915374808761,1782.0000000011062,9.174483186196008,5.476761547483798e-19,"***"
"(deberta-v3-base)","(gpt2-large)","(deberta-v3-base) - (gpt2-large)",4.011300875944887,0.5396915374808761,1782.0000000011062,7.4325806453599,4.2614738336174274e-13,"***"
"(deberta-v3-base)","(gpt2-xl)","(deberta-v3-base) - (gpt2-xl)",3.9751398052320552,0.5396915374808761,1782.0000000011062,7.3655774255547115,6.848599648018297e-13,"***"
"(deberta-v3-base)","(Llama-3.2-1B)","(deberta-v3-base) - (Llama-3.2-1B)",0.8932602475147111,0.5396915374808762,1782.0000000011062,1.6551310989314216,0.12152647165519503,"ns"
"(deberta-v3-base)","(Llama-3.2-3B)","(deberta-v3-base) - (Llama-3.2-3B)",-0.15956875856367114,0.5396915374808761,1782.0000000011062,-0.295666593751853,0.8101591120803583,"ns"
"(deberta-v3-base)","(Llama-3.1-8B)","(deberta-v3-base) - (Llama-3.1-8B)",-0.1521322482875922,0.5396915374808761,1782.0000000011062,-0.28188740738404294,0.8162496976080984,"ns"
"(deberta-v3-base)","(Qwen2.5-1.5B)","(deberta-v3-base) - (Qwen2.5-1.5B)",0.07591003521762962,0.5396915374808761,1782.0000000011062,0.14065448491550508,0.904018778582166,"ns"
"(deberta-v3-base)","(Qwen2.5-3B)","(deberta-v3-base) - (Qwen2.5-3B)",-0.48546802467841266,0.5396915374808761,1782.0000000011062,-0.899528695492312,0.4286547189447014,"ns"
"(deberta-v3-base)","(Qwen2.5-7B)","(deberta-v3-base) - (Qwen2.5-7B)",-0.38965421459683824,0.5396915374808761,1782.0000000011062,-0.7219943014404698,0.5362476870781853,"ns"
"(deberta-v3-large)","(mdeberta-v3-base)","(deberta-v3-large) - (mdeberta-v3-base)",-3.764969478338303,0.5396915374808762,1782.0000000011062,-6.976150665456217,9.84636598585789e-12,"***"
"(deberta-v3-large)","gpt2","(deberta-v3-large) - gpt2",4.859895308595375,0.5396915374808762,1782.0000000011062,9.00494999658501,2.25254826163383e-18,"***"
"(deberta-v3-large)","(gpt2-medium)","(deberta-v3-large) - (gpt2-medium)",5.242411163576281,0.5396915374808762,1782.0000000011062,9.713717558082045,4.682904914446316e-21,"***"
"(deberta-v3-large)","(gpt2-large)","(deberta-v3-large) - (gpt2-large)",4.3023211031705975,0.5396915374808762,1782.0000000011062,7.971815017245937,8.76293459743495e-15,"***"
"(deberta-v3-large)","(gpt2-xl)","(deberta-v3-large) - (gpt2-xl)",4.2661600324577655,0.5396915374808762,1782.0000000011062,7.904811797440748,1.449510173216695e-14,"***"
"(deberta-v3-large)","(Llama-3.2-1B)","(deberta-v3-large) - (Llama-3.2-1B)",1.1842804747404214,0.5396915374808762,1782.0000000011062,2.1943654708174596,0.03756408554537805,"*"
"(deberta-v3-large)","(Llama-3.2-3B)","(deberta-v3-large) - (Llama-3.2-3B)",0.13145146866203916,0.5396915374808762,1782.0000000011062,0.24356777813418487,0.8369606623429446,"ns"
"(deberta-v3-large)","(Llama-3.1-8B)","(deberta-v3-large) - (Llama-3.1-8B)",0.1388879789381181,0.5396915374808761,1782.0000000011062,0.25734696450199496,0.830956411801231,"ns"
"(deberta-v3-large)","(Qwen2.5-1.5B)","(deberta-v3-large) - (Qwen2.5-1.5B)",0.3669302624433399,0.5396915374808761,1782.0000000011062,0.679888856801543,0.5587460414389077,"ns"
"(deberta-v3-large)","(Qwen2.5-3B)","(deberta-v3-large) - (Qwen2.5-3B)",-0.19444779745270235,0.5396915374808762,1782.0000000011062,-0.360294323606274,0.76807828720233,"ns"
"(deberta-v3-large)","(Qwen2.5-7B)","(deberta-v3-large) - (Qwen2.5-7B)",-0.09863398737112794,0.5396915374808762,1782.0000000011062,-0.18275992955443185,0.8796862857242285,"ns"
"(mdeberta-v3-base)","gpt2","(mdeberta-v3-base) - gpt2",8.624864786933678,0.5396915374808761,1782.0000000011062,15.98110066204123,3.3824033433542324e-52,"***"
"(mdeberta-v3-base)","(gpt2-medium)","(mdeberta-v3-base) - (gpt2-medium)",9.007380641914583,0.5396915374808762,1782.0000000011062,16.68986822353826,1.8396834669458529e-56,"***"
"(mdeberta-v3-base)","(gpt2-large)","(mdeberta-v3-base) - (gpt2-large)",8.0672905815089,0.5396915374808762,1782.0000000011062,14.947965682702153,2.3472105417501408e-46,"***"
"(mdeberta-v3-base)","(gpt2-xl)","(mdeberta-v3-base) - (gpt2-xl)",8.031129510796069,0.5396915374808762,1782.0000000011062,14.880962462896964,5.092746911257797e-46,"***"
"(mdeberta-v3-base)","(Llama-3.2-1B)","(mdeberta-v3-base) - (Llama-3.2-1B)",4.949249953078724,0.5396915374808762,1782.0000000011062,9.170516136273676,5.527242171368506e-19,"***"
"(mdeberta-v3-base)","(Llama-3.2-3B)","(mdeberta-v3-base) - (Llama-3.2-3B)",3.896420947000342,0.5396915374808761,1782.0000000011062,7.219718443590403,1.7991147309761345e-12,"***"
"(mdeberta-v3-base)","(Llama-3.1-8B)","(mdeberta-v3-base) - (Llama-3.1-8B)",3.903857457276421,0.5396915374808761,1782.0000000011062,7.233497629958213,1.6762296657019752e-12,"***"
"(mdeberta-v3-base)","(Qwen2.5-1.5B)","(mdeberta-v3-base) - (Qwen2.5-1.5B)",4.131899740781643,0.5396915374808761,1782.0000000011062,7.656039522257761,9.051386701409902e-14,"***"
"(mdeberta-v3-base)","(Qwen2.5-3B)","(mdeberta-v3-base) - (Qwen2.5-3B)",3.5705216808856006,0.5396915374808762,1782.0000000011062,6.615856341849943,1.0677551299698548e-10,"***"
"(mdeberta-v3-base)","(Qwen2.5-7B)","(mdeberta-v3-base) - (Qwen2.5-7B)",3.666335490967175,0.5396915374808762,1782.0000000011062,6.793390735901784,3.3479383697580904e-11,"***"
"gpt2","(gpt2-medium)","gpt2 - (gpt2-medium)",0.38251585498090623,0.5396915374808762,1782.0000000011062,0.7087675614970349,0.5419470598942071,"ns"
"gpt2","(gpt2-large)","gpt2 - (gpt2-large)",-0.5575742054247774,0.5396915374808762,1782.0000000011062,-1.0331349793390727,0.35824609632839,"ns"
"gpt2","(gpt2-xl)","gpt2 - (gpt2-xl)",-0.5937352761376093,0.5396915374808762,1782.0000000011062,-1.1001381991442625,0.32685145167761553,"ns"
"gpt2","(Llama-3.2-1B)","gpt2 - (Llama-3.2-1B)",-3.6756148338549535,0.5396915374808762,1782.0000000011062,-6.810584525767551,3.0199275055126326e-11,"***"
"gpt2","(Llama-3.2-3B)","gpt2 - (Llama-3.2-3B)",-4.728443839933336,0.5396915374808762,1782.0000000011062,-8.761382218450825,1.7911764020662602e-17,"***"
"gpt2","(Llama-3.1-8B)","gpt2 - (Llama-3.1-8B)",-4.721007329657256,0.5396915374808761,1782.0000000011062,-8.747603032083017,1.9669186689424755e-17,"***"
"gpt2","(Qwen2.5-1.5B)","gpt2 - (Qwen2.5-1.5B)",-4.492965046152035,0.5396915374808761,1782.0000000011062,-8.32506113978347,5.781900771958341e-16,"***"
"gpt2","(Qwen2.5-3B)","gpt2 - (Qwen2.5-3B)",-5.054343106048077,0.5396915374808762,1782.0000000011062,-9.365244320191284,1.0496196215257532e-19,"***"
"gpt2","(Qwen2.5-7B)","gpt2 - (Qwen2.5-7B)",-4.958529295966503,0.5396915374808762,1782.0000000011062,-9.187709926139442,5.002249399238574e-19,"***"
"(gpt2-medium)","(gpt2-large)","(gpt2-medium) - (gpt2-large)",-0.9400900604056837,0.5396915374808762,1782.0000000011062,-1.7419025408361077,0.1042564510510205,"ns"
"(gpt2-medium)","(gpt2-xl)","(gpt2-medium) - (gpt2-xl)",-0.9762511311185156,0.5396915374808763,1782.0000000011062,-1.808905760641297,0.0908152914025696,"ns"
"(gpt2-medium)","(Llama-3.2-1B)","(gpt2-medium) - (Llama-3.2-1B)",-4.05813068883586,0.5396915374808762,1782.0000000011062,-7.519352087264586,2.3544106014404806e-13,"***"
"(gpt2-medium)","(Llama-3.2-3B)","(gpt2-medium) - (Llama-3.2-3B)",-5.110959694914242,0.5396915374808762,1782.0000000011062,-9.47014977994786,4.291656890859986e-20,"***"
"(gpt2-medium)","(Llama-3.1-8B)","(gpt2-medium) - (Llama-3.1-8B)",-5.1035231846381635,0.5396915374808761,1782.0000000011062,-9.456370593580052,4.726559430326664e-20,"***"
"(gpt2-medium)","(Qwen2.5-1.5B)","(gpt2-medium) - (Qwen2.5-1.5B)",-4.875480901132941,0.5396915374808762,1782.0000000011062,-9.033828701280502,1.794398832304573e-18,"***"
"(gpt2-medium)","(Qwen2.5-3B)","(gpt2-medium) - (Qwen2.5-3B)",-5.4368589610289835,0.5396915374808762,1782.0000000011062,-10.07401188168832,1.818408565600948e-22,"***"
"(gpt2-medium)","(Qwen2.5-7B)","(gpt2-medium) - (Qwen2.5-7B)",-5.341045150947409,0.5396915374808762,1782.0000000011062,-9.896477487636476,8.668674799744586e-22,"***"
"(gpt2-large)","(gpt2-xl)","(gpt2-large) - (gpt2-xl)",-0.03616107071283192,0.5396915374808762,1782.0000000011062,-0.0670032198051897,0.9577888652461158,"ns"
